source,target,weight,correlation,col
B152,B643,0.786125792,-0.786125792,-1
B152,B652,0.864505295,0.864505295,1
B152,B656,0.907957803,0.907957803,1
B152,B661,0.860971994,0.860971994,1
B152,B662,0.653290211,0.653290211,1
B152,B663,0.74416701,0.74416701,1
B152,B667,0.722001235,0.722001235,1
B152,F4,0.638524641,0.638524641,1
B152,F6,0.630108137,0.630108137,1
B152,F9,0.714243875,-0.714243875,-1
B152,F29,0.786591231,-0.786591231,-1
B152,F33,0.647116991,0.647116991,1
B152,F36,0.755304341,0.755304341,1
B152,F41,0.796181629,0.796181629,1
B152,F56,0.776689346,0.776689346,1
B152,F68,0.788379508,0.788379508,1
B152,F71,0.661591009,0.661591009,1
B152,F72,0.733178399,0.733178399,1
B152,F78,0.626520093,-0.626520093,-1
B152,F84,0.851472319,0.851472319,1
B152,F87,0.820654425,-0.820654425,-1
B152,F88,0.663587047,0.663587047,1
B152,F90,0.646197725,0.646197725,1
B152,F91,0.799908984,-0.799908984,-1
B152,F94,0.648564603,-0.648564603,-1
B152,F95,0.647839126,0.647839126,1
B152,F96,0.613770489,0.613770489,1
B152,F101,0.796538621,-0.796538621,-1
B152,F103,0.714296641,-0.714296641,-1
B152,F104,0.710229169,0.710229169,1
B152,F106,0.808881103,0.808881103,1
B152,F111,0.602424996,0.602424996,1
B152,F125,0.68786098,0.68786098,1
B152,F134,0.672979544,0.672979544,1
B152,F139,0.780605595,-0.780605595,-1
B152,F141,0.66727612,-0.66727612,-1
B152,F144,0.759460625,0.759460625,1
B152,F148,0.648745528,0.648745528,1
B152,F149,0.843276023,0.843276023,1
B152,F160,0.821499126,0.821499126,1
B152,F161,0.861901666,0.861901666,1
B152,F163,0.740181102,0.740181102,1
B152,F175,0.812068615,0.812068615,1
B152,F183,0.673402444,0.673402444,1
B152,F197,0.84891185,-0.84891185,-1
B152,F208,0.776267603,0.776267603,1
B152,F218,0.654705561,-0.654705561,-1
B152,F230,0.975099723,0.975099723,1
B152,F233,0.645519025,-0.645519025,-1
B152,F236,0.678840571,0.678840571,1
B152,F249,0.687952643,0.687952643,1
B152,F266,0.804918337,-0.804918337,-1
B152,F268,0.762918746,-0.762918746,-1
B152,F298,0.800554389,-0.800554389,-1
B152,F301,0.762319035,-0.762319035,-1
B152,F307,0.787899524,0.787899524,1
B152,F315,0.864719804,0.864719804,1
B152,F320,0.681944056,0.681944056,1
B152,F321,0.83492299,0.83492299,1
B152,F322,0.819346354,0.819346354,1
B152,F328,0.796365441,0.796365441,1
B152,F351,0.782613647,0.782613647,1
B152,F366,0.754269885,-0.754269885,-1
B152,F374,0.735426009,0.735426009,1
B152,F382,0.66566683,0.66566683,1
B152,F388,0.763351533,0.763351533,1
B152,F399,0.674015485,0.674015485,1
B152,F402,0.609688151,0.609688151,1
B152,F408,0.850540505,0.850540505,1
B152,F410,0.82307439,-0.82307439,-1
B152,F419,0.807254317,0.807254317,1
B152,F422,0.838766948,0.838766948,1
B152,F429,0.801950704,-0.801950704,-1
B152,F443,0.822734024,-0.822734024,-1
B152,F455,0.664089645,0.664089645,1
B152,F459,0.66772933,0.66772933,1
B152,F460,0.633310408,-0.633310408,-1
B152,A1,0.622277469,0.622277469,1
B152,A15,0.803812459,-0.803812459,-1
B152,A24,0.82330716,-0.82330716,-1
B152,A25,0.802650212,-0.802650212,-1
B152,A38,0.743305441,0.743305441,1
B152,P1,0.704514976,0.704514976,1
B152,P3,0.798330657,-0.798330657,-1
B152,P7,0.751135699,0.751135699,1
B152,P8,0.641708316,0.641708316,1
B152,P20,0.759081154,-0.759081154,-1
B152,P21,0.665365768,0.665365768,1
B152,P25,0.771567294,-0.771567294,-1
B152,P26,0.831247168,-0.831247168,-1
B152,P28,0.61763702,0.61763702,1
B152,P30,0.688003607,0.688003607,1
B152,P31,0.833583018,0.833583018,1
B152,P32,0.815013906,0.815013906,1
B152,P35,0.73126889,0.73126889,1
B152,P41,0.800084383,-0.800084383,-1
B152,P44,0.746932118,0.746932118,1
B152,P45,0.677678599,0.677678599,1
B152,P50,0.825623107,-0.825623107,-1
B152,P51,0.698050755,-0.698050755,-1
B152,P52,0.67174684,0.67174684,1
B152,P54,0.813707813,-0.813707813,-1
B152,P56,0.77704056,-0.77704056,-1
B152,P60,0.686836708,-0.686836708,-1
B152,P62,0.661498275,0.661498275,1
B152,P65,0.693857745,0.693857745,1
B152,P68,0.822040905,0.822040905,1
B152,P76,0.835462283,0.835462283,1
B152,P77,0.791589861,0.791589861,1
B152,P86,0.710801131,0.710801131,1
B152,P93,0.826047302,-0.826047302,-1
B152,P96,0.858494213,0.858494213,1
B152,P98,0.667420012,0.667420012,1
B152,P99,0.699255972,0.699255972,1
B152,P104,0.760978897,0.760978897,1
B152,P106,0.787223887,0.787223887,1
B152,P112,0.761421783,-0.761421783,-1
B152,P121,0.895571303,0.895571303,1
B152,P125,0.721503593,0.721503593,1
B152,P126,0.737336901,0.737336901,1
B152,P128,0.770337999,-0.770337999,-1
B152,P130,0.709620407,0.709620407,1
B152,P137,0.887506662,0.887506662,1
B152,P140,0.679839797,-0.679839797,-1
B152,P144,0.645598083,-0.645598083,-1
B152,P145,0.753433608,-0.753433608,-1
B152,P146,0.768660203,-0.768660203,-1
B152,P151,0.79397667,0.79397667,1
B152,P155,0.843840178,0.843840178,1
B152,P156,0.925150737,0.925150737,1
B152,P160,0.739581932,-0.739581932,-1
B152,P162,0.626856544,-0.626856544,-1
B152,P164,0.85823868,0.85823868,1
B152,P175,0.74804562,-0.74804562,-1
B152,P179,0.838569267,-0.838569267,-1
B152,P180,0.660422783,-0.660422783,-1
B152,P191,0.800785588,-0.800785588,-1
B152,BN2,0.61175407,-0.61175407,-1
B152,BN6,0.707520008,0.707520008,1
B152,BN10,0.712030071,0.712030071,1
B152,OP8,0.803300814,0.803300814,1
B152,OP10,0.644242096,0.644242096,1
B155,B158,0.792484714,0.792484714,1
B155,B163,0.862058878,0.862058878,1
B155,B168,0.607509085,0.607509085,1
B155,B171,0.772833853,-0.772833853,-1
B155,B175,0.907210692,0.907210692,1
B155,B179,0.814782528,-0.814782528,-1
B155,B181,0.8557972,0.8557972,1
B155,B184,0.805045541,0.805045541,1
B155,B196,0.796196799,0.796196799,1
B155,B201,0.875129148,0.875129148,1
B155,B203,0.831010859,0.831010859,1
B155,B205,0.65966396,-0.65966396,-1
B155,B206,0.845827374,-0.845827374,-1
B155,B209,0.705793279,0.705793279,1
B155,B210,0.754195161,0.754195161,1
B155,B211,0.74559438,0.74559438,1
B155,B212,0.761999576,0.761999576,1
B155,B223,0.817597899,-0.817597899,-1
B155,B225,0.766757383,0.766757383,1
B155,B228,0.855012962,0.855012962,1
B155,B233,0.791239071,0.791239071,1
B155,B235,0.780007689,0.780007689,1
B155,B236,0.751210566,0.751210566,1
B155,B241,0.777368346,-0.777368346,-1
B155,B242,0.724122565,0.724122565,1
B155,B243,0.77083525,0.77083525,1
B155,B244,0.868566852,0.868566852,1
B155,B247,0.782313187,0.782313187,1
B155,B254,0.74581737,-0.74581737,-1
B155,B257,0.696024649,-0.696024649,-1
B155,B261,0.815556581,0.815556581,1
B155,B265,0.854668885,0.854668885,1
B155,B268,0.673211808,0.673211808,1
B155,B273,0.785285788,-0.785285788,-1
B155,B278,0.868923996,0.868923996,1
B155,B280,0.796850323,0.796850323,1
B155,B281,0.819656917,0.819656917,1
B155,B284,0.681728394,0.681728394,1
B155,B285,0.853815769,-0.853815769,-1
B155,B291,0.822835589,-0.822835589,-1
B155,B292,0.818615512,0.818615512,1
B155,B293,0.87506152,0.87506152,1
B155,B295,0.737651929,0.737651929,1
B155,B298,0.749585792,0.749585792,1
B155,B299,0.668366964,0.668366964,1
B155,B300,0.843958239,-0.843958239,-1
B155,B301,0.775121518,-0.775121518,-1
B155,B305,0.866070901,0.866070901,1
B155,B307,0.634723281,0.634723281,1
B155,B323,0.815284432,0.815284432,1
B155,B325,0.776501849,0.776501849,1
B155,B326,0.774078945,0.774078945,1
B155,B329,0.881588512,0.881588512,1
B155,B332,0.779165912,0.779165912,1
B155,B333,0.757509499,0.757509499,1
B155,B336,0.791584562,0.791584562,1
B155,B337,0.733239194,0.733239194,1
B155,B339,0.767403401,0.767403401,1
B155,B349,0.756184409,0.756184409,1
B155,B351,0.879086859,0.879086859,1
B155,B353,0.686332778,0.686332778,1
B155,B354,0.851466719,0.851466719,1
B155,B357,0.768087057,0.768087057,1
B155,B360,0.727779832,0.727779832,1
B155,B365,0.856592521,0.856592521,1
B155,B366,0.737362046,0.737362046,1
B155,B369,0.679086901,0.679086901,1
B155,B371,0.696229337,0.696229337,1
B155,B372,0.735516852,0.735516852,1
B155,B376,0.761459729,0.761459729,1
B155,B378,0.731503537,0.731503537,1
B155,B379,0.811603331,0.811603331,1
B155,B384,0.752960044,0.752960044,1
B155,B385,0.794486018,-0.794486018,-1
B155,B386,0.671393812,0.671393812,1
B155,B388,0.797355552,0.797355552,1
B155,B392,0.804707512,0.804707512,1
B155,B393,0.868492694,0.868492694,1
B155,B394,0.746324188,0.746324188,1
B155,B399,0.731082512,0.731082512,1
B155,B411,0.925030292,0.925030292,1
B155,B418,0.800871888,0.800871888,1
B155,B422,0.795716246,0.795716246,1
B155,B423,0.794689618,0.794689618,1
B155,B429,0.843802199,0.843802199,1
B155,B441,0.874723933,0.874723933,1
B155,B452,0.796462351,0.796462351,1
B155,B455,0.844882236,0.844882236,1
B155,B456,0.754605992,0.754605992,1
B155,B460,0.658610146,0.658610146,1
B155,B465,0.785436449,0.785436449,1
B155,B466,0.813484328,0.813484328,1
B155,B467,0.795297953,0.795297953,1
B155,B468,0.737731003,0.737731003,1
B155,B473,0.838002234,0.838002234,1
B155,B475,0.861017582,0.861017582,1
B155,B479,0.688850689,0.688850689,1
B155,B484,0.905269955,0.905269955,1
B155,B487,0.746533398,-0.746533398,-1
B155,B493,0.772015147,0.772015147,1
B155,B496,0.832224673,0.832224673,1
B155,B510,0.873518051,0.873518051,1
B155,B517,0.753578694,-0.753578694,-1
B155,B519,0.85789708,0.85789708,1
B155,B520,0.783451616,0.783451616,1
B155,B523,0.838047168,0.838047168,1
B155,B532,0.733199354,0.733199354,1
B155,B539,0.773185293,-0.773185293,-1
B155,B541,0.866869509,0.866869509,1
B155,B543,0.863361392,0.863361392,1
B155,B546,0.662228434,0.662228434,1
B155,B549,0.820838417,0.820838417,1
B155,B552,0.777661096,0.777661096,1
B155,B553,0.765918182,0.765918182,1
B155,B554,0.812593044,-0.812593044,-1
B155,B558,0.815158168,0.815158168,1
B155,B560,0.831976612,0.831976612,1
B155,B563,0.840572775,0.840572775,1
B155,B564,0.956686707,0.956686707,1
B155,B573,0.812060908,-0.812060908,-1
B155,B575,0.872064635,0.872064635,1
B155,B581,0.896180056,0.896180056,1
B155,B587,0.679700359,0.679700359,1
B155,B588,0.640613403,-0.640613403,-1
B155,B590,0.677507777,0.677507777,1
B155,B592,0.834717897,0.834717897,1
B155,B596,0.672684097,-0.672684097,-1
B155,B598,0.676630744,0.676630744,1
B155,B600,0.848105393,0.848105393,1
B155,B601,0.710436848,0.710436848,1
B155,B602,0.831931647,0.831931647,1
B155,B603,0.797206233,0.797206233,1
B155,B606,0.805930693,-0.805930693,-1
B155,B609,0.818892499,0.818892499,1
B155,B613,0.705995451,0.705995451,1
B155,B617,0.828141331,0.828141331,1
B155,B621,0.803278609,0.803278609,1
B155,B622,0.774735981,0.774735981,1
B155,B624,0.661924479,-0.661924479,-1
B155,B629,0.695430686,0.695430686,1
B155,B632,0.807941578,-0.807941578,-1
B155,B635,0.857286937,0.857286937,1
B155,B641,0.836647796,-0.836647796,-1
B155,B642,0.746104163,0.746104163,1
B155,B643,0.727060125,-0.727060125,-1
B155,B652,0.712275261,0.712275261,1
B155,B654,0.653827893,-0.653827893,-1
B155,B656,0.845568597,0.845568597,1
B155,B661,0.835640044,0.835640044,1
B155,B662,0.715776602,0.715776602,1
B155,B663,0.686582957,0.686582957,1
B155,B667,0.788867395,0.788867395,1
B155,F9,0.737578364,-0.737578364,-1
B155,F29,0.71083502,-0.71083502,-1
B155,F33,0.609022556,0.609022556,1
B155,F36,0.639132044,0.639132044,1
B155,F41,0.671953348,0.671953348,1
B155,F56,0.748434388,0.748434388,1
B155,F68,0.748703904,0.748703904,1
B155,F72,0.647500183,0.647500183,1
B155,F78,0.650822048,-0.650822048,-1
B155,F84,0.809896543,0.809896543,1
B155,F87,0.756276906,-0.756276906,-1
B155,F88,0.657079061,0.657079061,1
B155,F91,0.7316424,-0.7316424,-1
B155,F94,0.622099584,-0.622099584,-1
B155,F95,0.618525143,0.618525143,1
B155,F101,0.786430816,-0.786430816,-1
B155,F103,0.689683389,-0.689683389,-1
B155,F104,0.605111113,0.605111113,1
B155,F106,0.699097606,0.699097606,1
B155,F125,0.655791008,0.655791008,1
B155,F139,0.758821956,-0.758821956,-1
B155,F144,0.676925123,0.676925123,1
B155,F149,0.69820242,0.69820242,1
B155,F160,0.727498642,0.727498642,1
B155,F161,0.756111763,0.756111763,1
B155,F175,0.677419718,0.677419718,1
B155,F197,0.816695025,-0.816695025,-1
B155,F218,0.628034829,-0.628034829,-1
B155,F230,0.837056167,0.837056167,1
B155,F236,0.690356757,0.690356757,1
B155,F266,0.824151424,-0.824151424,-1
B155,F268,0.663464174,-0.663464174,-1
B155,F298,0.80116939,-0.80116939,-1
B155,F301,0.691208642,-0.691208642,-1
B155,F307,0.732379375,0.732379375,1
B155,F315,0.751599265,0.751599265,1
B155,F320,0.651976232,0.651976232,1
B155,F321,0.73108395,0.73108395,1
B155,F322,0.692767104,0.692767104,1
B155,F328,0.75424814,0.75424814,1
B155,F338,0.636592971,-0.636592971,-1
B155,F351,0.748616083,0.748616083,1
B155,F366,0.742454049,-0.742454049,-1
B155,F374,0.684437122,0.684437122,1
B155,F388,0.63943289,0.63943289,1
B155,F399,0.68657668,0.68657668,1
B155,F408,0.798833736,0.798833736,1
B155,F410,0.797615415,-0.797615415,-1
B155,F419,0.677274115,0.677274115,1
B155,F422,0.663379354,0.663379354,1
B155,F429,0.775296925,-0.775296925,-1
B155,F437,0.605591094,-0.605591094,-1
B155,F443,0.718319904,-0.718319904,-1
B155,F459,0.60059008,0.60059008,1
B155,A15,0.736707485,-0.736707485,-1
B155,A24,0.734236021,-0.734236021,-1
B155,A25,0.736684391,-0.736684391,-1
B155,A38,0.701626177,0.701626177,1
B155,P1,0.628667337,0.628667337,1
B155,P3,0.851822684,-0.851822684,-1
B155,P7,0.673427054,0.673427054,1
B155,P20,0.658162436,-0.658162436,-1
B155,P21,0.684267998,0.684267998,1
B155,P25,0.754576288,-0.754576288,-1
B155,P26,0.792402564,-0.792402564,-1
B155,P30,0.640291905,0.640291905,1
B155,P31,0.749508039,0.749508039,1
B155,P32,0.677256013,0.677256013,1
B155,P41,0.732041912,-0.732041912,-1
B155,P44,0.69162086,0.69162086,1
B155,P45,0.724429027,0.724429027,1
B155,P50,0.667559148,-0.667559148,-1
B155,P52,0.665369636,0.665369636,1
B155,P54,0.814021106,-0.814021106,-1
B155,P56,0.882904534,-0.882904534,-1
B155,P60,0.618963501,-0.618963501,-1
B155,P62,0.754246517,0.754246517,1
B155,P65,0.706991129,0.706991129,1
B155,P68,0.82432084,0.82432084,1
B155,P76,0.79634571,0.79634571,1
B155,P77,0.757208531,0.757208531,1
B155,P86,0.801737306,0.801737306,1
B155,P93,0.808975974,-0.808975974,-1
B155,P96,0.836953713,0.836953713,1
B155,P99,0.632251416,0.632251416,1
B155,P104,0.77290833,0.77290833,1
B155,P106,0.77935964,0.77935964,1
B155,P107,0.60660001,-0.60660001,-1
B155,P112,0.799891928,-0.799891928,-1
B155,P121,0.813799681,0.813799681,1
B155,P125,0.655617979,0.655617979,1
B155,P128,0.742015246,-0.742015246,-1
B155,P137,0.751287556,0.751287556,1
B155,P140,0.610279919,-0.610279919,-1
B155,P144,0.745345209,-0.745345209,-1
B155,P145,0.669465525,-0.669465525,-1
B155,P146,0.618980859,-0.618980859,-1
B155,P151,0.632107562,0.632107562,1
B155,P155,0.742846714,0.742846714,1
B155,P156,0.784661802,0.784661802,1
B155,P160,0.684962555,-0.684962555,-1
B155,P164,0.826605658,0.826605658,1
B155,P175,0.665983635,-0.665983635,-1
B155,P179,0.714809483,-0.714809483,-1
B155,P191,0.708820556,-0.708820556,-1
B155,BN2,0.611965841,-0.611965841,-1
B155,BN6,0.704692868,0.704692868,1
B155,BN10,0.629664716,0.629664716,1
B155,OP8,0.796217416,0.796217416,1
B158,B163,0.783429951,0.783429951,1
B158,B171,0.840140756,-0.840140756,-1
B158,B175,0.70875886,0.70875886,1
B158,B179,0.740606621,-0.740606621,-1
B158,B181,0.732472287,0.732472287,1
B158,B184,0.72625843,0.72625843,1
B158,B196,0.749414055,0.749414055,1
B158,B201,0.877106659,0.877106659,1
B158,B203,0.737961295,0.737961295,1
B158,B206,0.819514187,-0.819514187,-1
B158,B209,0.747867471,0.747867471,1
B158,B210,0.693853956,0.693853956,1
B158,B211,0.77124319,0.77124319,1
B158,B212,0.680433322,0.680433322,1
B158,B223,0.799336404,-0.799336404,-1
B158,B225,0.70075395,0.70075395,1
B158,B228,0.828270383,0.828270383,1
B158,B233,0.795971232,0.795971232,1
B158,B235,0.741128072,0.741128072,1
B158,B236,0.752111355,0.752111355,1
B158,B241,0.818283911,-0.818283911,-1
B158,B242,0.693791447,0.693791447,1
B158,B243,0.655350198,0.655350198,1
B158,B244,0.816151368,0.816151368,1
B158,B247,0.794618122,0.794618122,1
B158,B254,0.763023536,-0.763023536,-1
B158,B257,0.664228512,-0.664228512,-1
B158,B261,0.778129305,0.778129305,1
B158,B265,0.854468367,0.854468367,1
B158,B273,0.725287591,-0.725287591,-1
B158,B278,0.779868645,0.779868645,1
B158,B280,0.776930137,0.776930137,1
B158,B281,0.782458598,0.782458598,1
B158,B284,0.621373024,0.621373024,1
B158,B285,0.805413735,-0.805413735,-1
B158,B291,0.855101526,-0.855101526,-1
B158,B292,0.795364342,0.795364342,1
B158,B293,0.837468817,0.837468817,1
B158,B295,0.679823724,0.679823724,1
B158,B300,0.739457622,-0.739457622,-1
B158,B301,0.724189219,-0.724189219,-1
B158,B305,0.773972915,0.773972915,1
B158,B311,0.641567303,0.641567303,1
B158,B323,0.749353078,0.749353078,1
B158,B325,0.754758813,0.754758813,1
B158,B326,0.714216976,0.714216976,1
B158,B329,0.787690501,0.787690501,1
B158,B332,0.698738818,0.698738818,1
B158,B333,0.725286184,0.725286184,1
B158,B336,0.673547583,0.673547583,1
B158,B337,0.811507323,0.811507323,1
B158,B339,0.857093103,0.857093103,1
B158,B349,0.708572351,0.708572351,1
B158,B351,0.662510719,0.662510719,1
B158,B353,0.669568398,0.669568398,1
B158,B354,0.826897257,0.826897257,1
B158,B357,0.760356986,0.760356986,1
B158,B360,0.637695697,0.637695697,1
B158,B365,0.758132395,0.758132395,1
B158,B366,0.695741533,0.695741533,1
B158,B369,0.73100354,0.73100354,1
B158,B372,0.708832044,0.708832044,1
B158,B376,0.658808161,0.658808161,1
B158,B379,0.685672029,0.685672029,1
B158,B384,0.751095432,0.751095432,1
B158,B385,0.706650307,-0.706650307,-1
B158,B388,0.659486344,0.659486344,1
B158,B392,0.77729172,0.77729172,1
B158,B393,0.810711826,0.810711826,1
B158,B394,0.82718162,0.82718162,1
B158,B399,0.784903828,0.784903828,1
B158,B411,0.848548295,0.848548295,1
B158,B418,0.722682043,0.722682043,1
B158,B422,0.701745574,0.701745574,1
B158,B423,0.822005444,0.822005444,1
B158,B429,0.835495411,0.835495411,1
B158,B441,0.828593916,0.828593916,1
B158,B452,0.792319075,0.792319075,1
B158,B454,0.65364927,-0.65364927,-1
B158,B455,0.718903569,0.718903569,1
B158,B456,0.681218651,0.681218651,1
B158,B465,0.710066467,0.710066467,1
B158,B466,0.732370153,0.732370153,1
B158,B467,0.782494844,0.782494844,1
B158,B468,0.797895286,0.797895286,1
B158,B473,0.780211513,0.780211513,1
B158,B475,0.733594068,0.733594068,1
B158,B484,0.773022313,0.773022313,1
B158,B487,0.694275873,-0.694275873,-1
B158,B493,0.815379653,0.815379653,1
B158,B496,0.769408855,0.769408855,1
B158,B510,0.733402936,0.733402936,1
B158,B517,0.765522648,-0.765522648,-1
B158,B519,0.621280902,0.621280902,1
B158,B520,0.887319754,0.887319754,1
B158,B523,0.722073677,0.722073677,1
B158,B532,0.703470749,0.703470749,1
B158,B539,0.661325633,-0.661325633,-1
B158,B541,0.836724804,0.836724804,1
B158,B543,0.820284941,0.820284941,1
B158,B546,0.630359557,0.630359557,1
B158,B549,0.778647211,0.778647211,1
B158,B552,0.728871819,0.728871819,1
B158,B553,0.711825966,0.711825966,1
B158,B554,0.784595538,-0.784595538,-1
B158,B558,0.8124864,0.8124864,1
B158,B560,0.68569197,0.68569197,1
B158,B563,0.814349854,0.814349854,1
B158,B564,0.806137285,0.806137285,1
B158,B573,0.786857607,-0.786857607,-1
B158,B575,0.753134818,0.753134818,1
B158,B581,0.761794438,0.761794438,1
B158,B587,0.825468002,0.825468002,1
B158,B590,0.672153446,0.672153446,1
B158,B592,0.713745435,0.713745435,1
B158,B596,0.601105238,-0.601105238,-1
B158,B600,0.720698781,0.720698781,1
B158,B601,0.712652023,0.712652023,1
B158,B602,0.802035456,0.802035456,1
B158,B603,0.882949977,0.882949977,1
B158,B606,0.739231542,-0.739231542,-1
B158,B609,0.818241763,0.818241763,1
B158,B617,0.610159425,0.610159425,1
B158,B621,0.819856493,0.819856493,1
B158,B622,0.741824765,0.741824765,1
B158,B624,0.671340731,-0.671340731,-1
B158,B629,0.653304591,0.653304591,1
B158,B632,0.685621874,-0.685621874,-1
B158,B635,0.719778862,0.719778862,1
B158,B637,0.690018508,0.690018508,1
B158,B641,0.763996887,-0.763996887,-1
B158,B643,0.838088407,-0.838088407,-1
